field_1,xcoord,ycoord,PA,Value
1715,580232.1517,1489307.381,outside_bhadra,1
1716,580232.1517,1488727.381,outside_bhadra,1
1717,580232.1517,1488147.381,outside_bhadra,1
1718,580232.1517,1487567.381,outside_bhadra,1
1719,580232.1517,1486987.381,outside_bhadra,1
1720,580232.1517,1486407.381,outside_bhadra,1
1721,580232.1517,1485827.381,outside_bhadra,1
1722,580232.1517,1485247.381,outside_bhadra,1
1723,580232.1517,1484667.381,outside_bhadra,1
1724,580232.1517,1484087.381,outside_bhadra,1
1725,580232.1517,1483507.381,outside_bhadra,1
1726,580232.1517,1482927.381,outside_bhadra,1
1727,580232.1517,1482347.381,outside_bhadra,1
1728,580232.1517,1481767.381,outside_bhadra,1
1729,580232.1517,1481187.381,outside_bhadra,1
1730,580232.1517,1480607.381,outside_bhadra,1
1731,580232.1517,1480027.381,outside_bhadra,1
1732,580232.1517,1479447.381,outside_bhadra,1
1733,580232.1517,1478867.381,outside_bhadra,1
1734,580232.1517,1478287.381,outside_bhadra,1
1735,580232.1517,1477707.381,outside_bhadra,1
1736,580812.1517,1511347.381,outside_bhadra,1
1737,580812.1517,1510767.381,outside_bhadra,1
1738,580812.1517,1510187.381,outside_bhadra,1
1739,580812.1517,1509607.381,outside_bhadra,1
1740,580812.1517,1509027.381,outside_bhadra,1
1741,580812.1517,1508447.381,outside_bhadra,1
1742,580812.1517,1507867.381,outside_bhadra,1
1743,580812.1517,1507287.381,outside_bhadra,1
1744,580812.1517,1506707.381,outside_bhadra,1
1745,580812.1517,1506127.381,outside_bhadra,1
1746,580812.1517,1505547.381,outside_bhadra,1
1747,580812.1517,1504967.381,outside_bhadra,1
1748,580812.1517,1503807.381,outside_bhadra,1
1749,580812.1517,1503227.381,outside_bhadra,1
1750,580812.1517,1500327.381,outside_bhadra,1
1751,580812.1517,1499747.381,outside_bhadra,1
1752,580812.1517,1499167.381,outside_bhadra,1
1753,580812.1517,1498587.381,outside_bhadra,1
1754,580812.1517,1494527.381,outside_bhadra,1
1755,580812.1517,1492207.381,outside_bhadra,1
1756,580812.1517,1491627.381,outside_bhadra,1
1757,580812.1517,1491047.381,outside_bhadra,1
1758,580812.1517,1490467.381,outside_bhadra,1
1759,580812.1517,1489887.381,outside_bhadra,1
1760,580812.1517,1489307.381,outside_bhadra,1
1761,580812.1517,1488727.381,outside_bhadra,1
1762,580812.1517,1488147.381,outside_bhadra,1
1763,580812.1517,1487567.381,outside_bhadra,1
1764,580812.1517,1486987.381,outside_bhadra,1
1765,580812.1517,1486407.381,outside_bhadra,1
1766,580812.1517,1485827.381,outside_bhadra,1
1767,580812.1517,1485247.381,outside_bhadra,1
1768,580812.1517,1484667.381,outside_bhadra,1
1769,580812.1517,1484087.381,outside_bhadra,1
1770,580812.1517,1483507.381,outside_bhadra,1
1771,580812.1517,1482927.381,outside_bhadra,1
1772,580812.1517,1482347.381,outside_bhadra,1
1773,580812.1517,1481767.381,outside_bhadra,1
1774,580812.1517,1481187.381,outside_bhadra,1
1775,580812.1517,1480607.381,outside_bhadra,1
1776,580812.1517,1480027.381,outside_bhadra,1
1777,580812.1517,1479447.381,outside_bhadra,1
1778,580812.1517,1478867.381,outside_bhadra,1
1779,580812.1517,1477707.381,outside_bhadra,1
1780,580812.1517,1477127.381,outside_bhadra,1
1781,581392.1517,1511347.381,outside_bhadra,1
1782,581392.1517,1510767.381,outside_bhadra,1
1783,581392.1517,1510187.381,outside_bhadra,1
1784,581392.1517,1509607.381,outside_bhadra,1
1785,581392.1517,1509027.381,outside_bhadra,1
1786,581392.1517,1508447.381,outside_bhadra,1
1787,581392.1517,1507867.381,outside_bhadra,1
1788,581392.1517,1507287.381,outside_bhadra,1
1789,581392.1517,1506707.381,outside_bhadra,1
1790,581392.1517,1506127.381,outside_bhadra,1
1791,581392.1517,1505547.381,outside_bhadra,1
1792,581392.1517,1504967.381,outside_bhadra,1
1793,581392.1517,1504387.381,outside_bhadra,1
1794,581392.1517,1503807.381,outside_bhadra,1
1795,581392.1517,1503227.381,outside_bhadra,1
1796,581392.1517,1500327.381,outside_bhadra,1
1797,581392.1517,1499747.381,outside_bhadra,1
1798,581392.1517,1499167.381,outside_bhadra,1
1799,581392.1517,1498587.381,outside_bhadra,1
1800,581392.1517,1492787.381,outside_bhadra,1
1801,581392.1517,1492207.381,outside_bhadra,1
1802,581392.1517,1491627.381,outside_bhadra,1
1803,581392.1517,1491047.381,outside_bhadra,1
1804,581392.1517,1490467.381,outside_bhadra,1
1805,581392.1517,1489887.381,outside_bhadra,1
1806,581392.1517,1489307.381,outside_bhadra,1
1807,581392.1517,1488727.381,outside_bhadra,1
1808,581392.1517,1488147.381,outside_bhadra,1
1809,581392.1517,1487567.381,outside_bhadra,1
1810,581392.1517,1486987.381,outside_bhadra,1
1811,581392.1517,1486407.381,outside_bhadra,1
1812,581392.1517,1485827.381,outside_bhadra,1
1813,581392.1517,1485247.381,outside_bhadra,1
1814,581392.1517,1484667.381,outside_bhadra,1
1815,581392.1517,1484087.381,outside_bhadra,1
1816,581392.1517,1483507.381,outside_bhadra,1
1817,581392.1517,1482927.381,outside_bhadra,1
1818,581392.1517,1482347.381,outside_bhadra,1
1819,581392.1517,1481767.381,outside_bhadra,1
1820,581392.1517,1481187.381,outside_bhadra,1
1821,581392.1517,1480607.381,outside_bhadra,1
1822,581392.1517,1480027.381,outside_bhadra,1
1823,581392.1517,1479447.381,outside_bhadra,1
1824,581972.1517,1511347.381,outside_bhadra,1
1825,581972.1517,1510767.381,outside_bhadra,1
1826,581972.1517,1510187.381,outside_bhadra,1
1827,581972.1517,1509607.381,outside_bhadra,1
1828,581972.1517,1509027.381,outside_bhadra,1
1829,581972.1517,1508447.381,outside_bhadra,1
1830,581972.1517,1507867.381,outside_bhadra,1
1831,581972.1517,1507287.381,outside_bhadra,1
1832,581972.1517,1506707.381,outside_bhadra,1
1833,581972.1517,1506127.381,outside_bhadra,1
1834,581972.1517,1505547.381,outside_bhadra,1
1835,581972.1517,1504967.381,outside_bhadra,1
1836,581972.1517,1504387.381,outside_bhadra,1
1837,581972.1517,1503807.381,outside_bhadra,1
1838,581972.1517,1503227.381,outside_bhadra,1
1839,581972.1517,1499747.381,outside_bhadra,1
1840,581972.1517,1499167.381,outside_bhadra,1
1841,581972.1517,1498587.381,outside_bhadra,1
1842,581972.1517,1498007.381,outside_bhadra,1
1843,581972.1517,1492787.381,outside_bhadra,1
1844,581972.1517,1492207.381,outside_bhadra,1
1845,581972.1517,1491627.381,outside_bhadra,1
1846,581972.1517,1491047.381,outside_bhadra,1
1847,581972.1517,1490467.381,outside_bhadra,1
1848,581972.1517,1489887.381,outside_bhadra,1
1849,581972.1517,1489307.381,outside_bhadra,1
1850,581972.1517,1488727.381,outside_bhadra,1
1851,581972.1517,1488147.381,outside_bhadra,1
1852,581972.1517,1487567.381,outside_bhadra,1
1853,581972.1517,1486987.381,outside_bhadra,1
1854,581972.1517,1486407.381,outside_bhadra,1
1855,581972.1517,1485827.381,outside_bhadra,1
1856,581972.1517,1485247.381,outside_bhadra,1
1857,581972.1517,1484667.381,outside_bhadra,1
1858,581972.1517,1484087.381,outside_bhadra,1
1859,581972.1517,1483507.381,outside_bhadra,1
1860,581972.1517,1482927.381,outside_bhadra,1
1861,581972.1517,1482347.381,outside_bhadra,1
1862,581972.1517,1481767.381,outside_bhadra,1
1863,581972.1517,1481187.381,outside_bhadra,1
1864,581972.1517,1480607.381,outside_bhadra,1
1865,581972.1517,1480027.381,outside_bhadra,1
1866,582552.1517,1510767.381,outside_bhadra,1
1867,582552.1517,1510187.381,outside_bhadra,1
1868,582552.1517,1509607.381,outside_bhadra,1
1869,582552.1517,1509027.381,outside_bhadra,1
1870,582552.1517,1508447.381,outside_bhadra,1
1871,582552.1517,1507867.381,outside_bhadra,1
1872,582552.1517,1507287.381,outside_bhadra,1
1873,582552.1517,1506707.381,outside_bhadra,1
1874,582552.1517,1506127.381,outside_bhadra,1
1875,582552.1517,1505547.381,outside_bhadra,1
1876,582552.1517,1504967.381,outside_bhadra,1
1877,582552.1517,1504387.381,outside_bhadra,1
1878,582552.1517,1503807.381,outside_bhadra,1
1879,582552.1517,1503227.381,outside_bhadra,1
1880,582552.1517,1499747.381,outside_bhadra,1
1881,582552.1517,1499167.381,outside_bhadra,1
1882,582552.1517,1498587.381,outside_bhadra,1
1883,582552.1517,1498007.381,outside_bhadra,1
1884,582552.1517,1497427.381,outside_bhadra,1
1885,582552.1517,1496847.381,outside_bhadra,1
1886,582552.1517,1493947.381,outside_bhadra,1
1887,582552.1517,1493367.381,outside_bhadra,1
1888,582552.1517,1492787.381,outside_bhadra,1
1889,582552.1517,1492207.381,outside_bhadra,1
1890,582552.1517,1491627.381,outside_bhadra,1
1891,582552.1517,1491047.381,outside_bhadra,1
1892,582552.1517,1490467.381,outside_bhadra,1
1893,582552.1517,1489887.381,outside_bhadra,1
1894,582552.1517,1489307.381,outside_bhadra,1
1895,582552.1517,1488727.381,outside_bhadra,1
1896,582552.1517,1488147.381,outside_bhadra,1
1897,582552.1517,1487567.381,outside_bhadra,1
1898,582552.1517,1486987.381,outside_bhadra,1
1899,582552.1517,1486407.381,outside_bhadra,1
1900,582552.1517,1485827.381,outside_bhadra,1
1901,582552.1517,1485247.381,outside_bhadra,1
1902,582552.1517,1484667.381,outside_bhadra,1
1903,582552.1517,1484087.381,outside_bhadra,1
1904,582552.1517,1483507.381,outside_bhadra,1
1905,582552.1517,1482927.381,outside_bhadra,1
1906,582552.1517,1482347.381,outside_bhadra,1
1907,582552.1517,1481767.381,outside_bhadra,1
1908,582552.1517,1481187.381,outside_bhadra,1
1909,582552.1517,1480607.381,outside_bhadra,1
1910,583132.1517,1513087.381,outside_bhadra,1
1911,583132.1517,1512507.381,outside_bhadra,1
1912,583132.1517,1511927.381,outside_bhadra,1
1913,583132.1517,1511347.381,outside_bhadra,1
1914,583132.1517,1510187.381,outside_bhadra,1
1915,583132.1517,1509607.381,outside_bhadra,1
1916,583132.1517,1509027.381,outside_bhadra,1
1917,583132.1517,1508447.381,outside_bhadra,1
1918,583132.1517,1507867.381,outside_bhadra,1
1919,583132.1517,1507287.381,outside_bhadra,1
1920,583132.1517,1506707.381,outside_bhadra,1
1921,583132.1517,1506127.381,outside_bhadra,1
1922,583132.1517,1505547.381,outside_bhadra,1
1923,583132.1517,1504967.381,outside_bhadra,1
1924,583132.1517,1504387.381,outside_bhadra,1
1925,583132.1517,1503807.381,outside_bhadra,1
1926,583132.1517,1503227.381,outside_bhadra,1
1927,583132.1517,1502647.381,outside_bhadra,1
1928,583132.1517,1499747.381,outside_bhadra,1
1929,583132.1517,1499167.381,outside_bhadra,1
1930,583132.1517,1498587.381,outside_bhadra,1
1931,583132.1517,1498007.381,outside_bhadra,1
1932,583132.1517,1497427.381,outside_bhadra,1
1933,583132.1517,1496847.381,outside_bhadra,1
1934,583132.1517,1496267.381,outside_bhadra,1
1935,583132.1517,1493947.381,outside_bhadra,1
1936,583132.1517,1493367.381,outside_bhadra,1
1937,583132.1517,1492787.381,outside_bhadra,1
1938,583132.1517,1492207.381,outside_bhadra,1
1939,583132.1517,1491627.381,outside_bhadra,1
1940,583132.1517,1491047.381,outside_bhadra,1
1941,583132.1517,1490467.381,outside_bhadra,1
1942,583132.1517,1489887.381,outside_bhadra,1
1943,583132.1517,1489307.381,outside_bhadra,1
1944,583132.1517,1488727.381,outside_bhadra,1
1945,583132.1517,1488147.381,outside_bhadra,1
1946,583132.1517,1487567.381,outside_bhadra,1
1947,583132.1517,1486987.381,outside_bhadra,1
1948,583132.1517,1486407.381,outside_bhadra,1
1949,583132.1517,1485827.381,outside_bhadra,1
1950,583132.1517,1485247.381,outside_bhadra,1
1951,583132.1517,1484667.381,outside_bhadra,1
1952,583132.1517,1484087.381,outside_bhadra,1
1953,583132.1517,1483507.381,outside_bhadra,1
1954,583132.1517,1482927.381,outside_bhadra,1
1955,583132.1517,1482347.381,outside_bhadra,1
1956,583132.1517,1481767.381,outside_bhadra,1
1957,583132.1517,1481187.381,outside_bhadra,1
1958,583132.1517,1480607.381,outside_bhadra,1
1959,583712.1517,1513087.381,outside_bhadra,1
1960,583712.1517,1512507.381,outside_bhadra,1
1961,583712.1517,1511927.381,outside_bhadra,1
1962,583712.1517,1511347.381,outside_bhadra,1
1963,583712.1517,1509607.381,outside_bhadra,1
1964,583712.1517,1509027.381,outside_bhadra,1
1965,583712.1517,1508447.381,outside_bhadra,1
1966,583712.1517,1507867.381,outside_bhadra,1
1967,583712.1517,1507287.381,outside_bhadra,1
1968,583712.1517,1506707.381,outside_bhadra,1
1969,583712.1517,1506127.381,outside_bhadra,1
1970,583712.1517,1505547.381,outside_bhadra,1
1971,583712.1517,1504967.381,outside_bhadra,1
1972,583712.1517,1504387.381,outside_bhadra,1
1973,583712.1517,1503807.381,outside_bhadra,1
1974,583712.1517,1503227.381,outside_bhadra,1
1975,583712.1517,1499747.381,outside_bhadra,1
1976,583712.1517,1499167.381,outside_bhadra,1
1977,583712.1517,1498587.381,outside_bhadra,1
1978,583712.1517,1498007.381,outside_bhadra,1
1979,583712.1517,1497427.381,outside_bhadra,1
1980,583712.1517,1493947.381,outside_bhadra,1
1981,583712.1517,1493367.381,outside_bhadra,1
1982,583712.1517,1492787.381,outside_bhadra,1
1983,583712.1517,1492207.381,outside_bhadra,1
1984,583712.1517,1491627.381,outside_bhadra,1
1985,583712.1517,1491047.381,outside_bhadra,1
1986,583712.1517,1490467.381,outside_bhadra,1
1987,583712.1517,1489887.381,outside_bhadra,1
1988,583712.1517,1489307.381,outside_bhadra,1
1989,583712.1517,1488727.381,outside_bhadra,1
1990,583712.1517,1488147.381,outside_bhadra,1
1991,583712.1517,1486987.381,outside_bhadra,1
1992,583712.1517,1486407.381,outside_bhadra,1
1993,583712.1517,1485827.381,outside_bhadra,1
1994,583712.1517,1485247.381,outside_bhadra,1
1995,583712.1517,1484667.381,outside_bhadra,1
1996,583712.1517,1484087.381,outside_bhadra,1
1997,583712.1517,1483507.381,outside_bhadra,1
1998,583712.1517,1482927.381,outside_bhadra,1
1999,583712.1517,1482347.381,outside_bhadra,1
2000,583712.1517,1481767.381,outside_bhadra,1
2001,583712.1517,1481187.381,outside_bhadra,1
2002,583712.1517,1478287.381,outside_bhadra,1
2003,583712.1517,1477707.381,outside_bhadra,1
2004,583712.1517,1474807.381,outside_bhadra,1
2005,584292.1517,1513667.381,outside_bhadra,1
2006,584292.1517,1513087.381,outside_bhadra,1
2007,584292.1517,1512507.381,outside_bhadra,1
2008,584292.1517,1511927.381,outside_bhadra,1
2009,584292.1517,1511347.381,outside_bhadra,1
2010,584292.1517,1507287.381,outside_bhadra,1
2011,584292.1517,1506707.381,outside_bhadra,1
2012,584292.1517,1506127.381,outside_bhadra,1
2013,584292.1517,1505547.381,outside_bhadra,1
2014,584292.1517,1504967.381,outside_bhadra,1
2015,584292.1517,1504387.381,outside_bhadra,1
2016,584292.1517,1501487.381,outside_bhadra,1
2017,584292.1517,1499747.381,outside_bhadra,1
2018,584292.1517,1499167.381,outside_bhadra,1
2019,584292.1517,1498587.381,outside_bhadra,1
2020,584292.1517,1498007.381,outside_bhadra,1
2021,584292.1517,1497427.381,outside_bhadra,1
2022,584292.1517,1496847.381,outside_bhadra,1
2023,584292.1517,1494527.381,outside_bhadra,1
2024,584292.1517,1493947.381,outside_bhadra,1
2025,584292.1517,1493367.381,outside_bhadra,1
2026,584292.1517,1492787.381,outside_bhadra,1
2027,584292.1517,1492207.381,outside_bhadra,1
2028,584292.1517,1491627.381,outside_bhadra,1
2029,584292.1517,1491047.381,outside_bhadra,1
2030,584292.1517,1490467.381,outside_bhadra,1
2031,584292.1517,1489887.381,outside_bhadra,1
2032,584292.1517,1489307.381,outside_bhadra,1
2033,584292.1517,1488727.381,outside_bhadra,1
2034,584292.1517,1488147.381,outside_bhadra,1
2035,584292.1517,1486987.381,outside_bhadra,1
2036,584292.1517,1486407.381,outside_bhadra,1
2037,584292.1517,1485827.381,outside_bhadra,1
2038,584292.1517,1485247.381,outside_bhadra,1
2039,584292.1517,1484667.381,outside_bhadra,1
2040,584292.1517,1484087.381,outside_bhadra,1
2041,584292.1517,1483507.381,outside_bhadra,1
2042,584292.1517,1482927.381,outside_bhadra,1
2043,584292.1517,1482347.381,outside_bhadra,1
2044,584292.1517,1481767.381,outside_bhadra,1
2045,584292.1517,1478867.381,outside_bhadra,1
2046,584872.1517,1513667.381,outside_bhadra,1
2047,584872.1517,1513087.381,outside_bhadra,1
2048,584872.1517,1512507.381,outside_bhadra,1
2049,584872.1517,1511927.381,outside_bhadra,1
2050,584872.1517,1511347.381,outside_bhadra,1
2051,584872.1517,1506707.381,outside_bhadra,1
2052,584872.1517,1506127.381,outside_bhadra,1
2053,584872.1517,1505547.381,outside_bhadra,1
2054,584872.1517,1504967.381,outside_bhadra,1
2055,584872.1517,1504387.381,outside_bhadra,1
2056,584872.1517,1502067.381,outside_bhadra,1
2057,584872.1517,1501487.381,outside_bhadra,1
2058,584872.1517,1498587.381,outside_bhadra,1
2059,584872.1517,1498007.381,outside_bhadra,1
2060,584872.1517,1497427.381,outside_bhadra,1
2061,584872.1517,1496847.381,outside_bhadra,1
2062,584872.1517,1496267.381,outside_bhadra,1
2063,584872.1517,1495687.381,outside_bhadra,1
2064,584872.1517,1495107.381,outside_bhadra,1
2065,584872.1517,1494527.381,outside_bhadra,1
2066,584872.1517,1493947.381,outside_bhadra,1
2067,584872.1517,1493367.381,outside_bhadra,1
2068,584872.1517,1492787.381,outside_bhadra,1
2069,584872.1517,1492207.381,outside_bhadra,1
2070,584872.1517,1491627.381,outside_bhadra,1
2071,584872.1517,1491047.381,outside_bhadra,1
2072,584872.1517,1490467.381,outside_bhadra,1
2073,584872.1517,1489887.381,outside_bhadra,1
2074,584872.1517,1489307.381,outside_bhadra,1
2075,584872.1517,1488147.381,outside_bhadra,1
2076,584872.1517,1487567.381,outside_bhadra,1
2077,584872.1517,1486987.381,outside_bhadra,1
2078,584872.1517,1486407.381,outside_bhadra,1
2079,584872.1517,1485827.381,outside_bhadra,1
2080,584872.1517,1485247.381,outside_bhadra,1
2081,584872.1517,1484667.381,outside_bhadra,1
2082,584872.1517,1484087.381,outside_bhadra,1
2083,584872.1517,1483507.381,outside_bhadra,1
2084,584872.1517,1482927.381,outside_bhadra,1
2085,584872.1517,1482347.381,outside_bhadra,1
2086,584872.1517,1478867.381,outside_bhadra,1
2087,584872.1517,1478287.381,outside_bhadra,1
2088,585452.1517,1513087.381,outside_bhadra,1
2089,585452.1517,1512507.381,outside_bhadra,1
2090,585452.1517,1511927.381,outside_bhadra,1
2091,585452.1517,1511347.381,outside_bhadra,1
2092,585452.1517,1510767.381,outside_bhadra,1
2093,585452.1517,1510187.381,outside_bhadra,1
2094,585452.1517,1506127.381,outside_bhadra,1
2095,585452.1517,1505547.381,outside_bhadra,1
2096,585452.1517,1504967.381,outside_bhadra,1
2097,585452.1517,1503807.381,outside_bhadra,1
2098,585452.1517,1502647.381,outside_bhadra,1
2099,585452.1517,1502067.381,outside_bhadra,1
2100,585452.1517,1501487.381,outside_bhadra,1
2101,585452.1517,1498587.381,outside_bhadra,1
2102,585452.1517,1497427.381,outside_bhadra,1
2103,585452.1517,1496847.381,outside_bhadra,1
2104,585452.1517,1496267.381,outside_bhadra,1
2105,585452.1517,1495687.381,outside_bhadra,1
2106,585452.1517,1495107.381,outside_bhadra,1
2107,585452.1517,1494527.381,outside_bhadra,1
2108,585452.1517,1493947.381,outside_bhadra,1
2109,585452.1517,1493367.381,outside_bhadra,1
2110,585452.1517,1492787.381,outside_bhadra,1
2111,585452.1517,1492207.381,outside_bhadra,1
2112,585452.1517,1491627.381,outside_bhadra,1
2113,585452.1517,1491047.381,outside_bhadra,1
2114,585452.1517,1490467.381,outside_bhadra,1
2115,585452.1517,1489887.381,outside_bhadra,1
2116,585452.1517,1489307.381,outside_bhadra,1
2117,585452.1517,1488727.381,outside_bhadra,1
2118,585452.1517,1488147.381,outside_bhadra,1
2119,585452.1517,1487567.381,outside_bhadra,1
2120,585452.1517,1486987.381,outside_bhadra,1
2121,585452.1517,1486407.381,outside_bhadra,1
2122,585452.1517,1485247.381,outside_bhadra,1
2123,585452.1517,1484667.381,outside_bhadra,1
2124,585452.1517,1484087.381,outside_bhadra,1
2125,585452.1517,1483507.381,outside_bhadra,1
2126,585452.1517,1482927.381,outside_bhadra,1
2127,585452.1517,1482347.381,outside_bhadra,1
2128,585452.1517,1478867.381,outside_bhadra,1
2129,585452.1517,1478287.381,outside_bhadra,1
2130,586032.1517,1512507.381,outside_bhadra,1
2131,586032.1517,1511927.381,outside_bhadra,1
2132,586032.1517,1511347.381,outside_bhadra,1
2133,586032.1517,1510767.381,outside_bhadra,1
2134,586032.1517,1510187.381,outside_bhadra,1
2135,586032.1517,1509607.381,outside_bhadra,1
2136,586032.1517,1505547.381,outside_bhadra,1
2137,586032.1517,1502067.381,outside_bhadra,1
2138,586032.1517,1501487.381,outside_bhadra,1
2139,586032.1517,1497427.381,outside_bhadra,1
2140,586032.1517,1496847.381,outside_bhadra,1
2141,586032.1517,1496267.381,outside_bhadra,1
2142,586032.1517,1495687.381,outside_bhadra,1
2143,586032.1517,1494527.381,outside_bhadra,1
2144,586032.1517,1493947.381,outside_bhadra,1
2145,586032.1517,1493367.381,outside_bhadra,1
2146,586032.1517,1492787.381,outside_bhadra,1
2147,586032.1517,1492207.381,outside_bhadra,1
2148,586032.1517,1491627.381,outside_bhadra,1
2149,586032.1517,1491047.381,outside_bhadra,1
2150,586032.1517,1490467.381,outside_bhadra,1
2151,586032.1517,1489307.381,outside_bhadra,1
2152,586032.1517,1488147.381,outside_bhadra,1
2153,586032.1517,1487567.381,outside_bhadra,1
2154,586032.1517,1486987.381,outside_bhadra,1
2155,586032.1517,1485247.381,outside_bhadra,1
2156,586032.1517,1484667.381,outside_bhadra,1
2157,586032.1517,1484087.381,outside_bhadra,1
2158,586032.1517,1480607.381,outside_bhadra,1
2159,586032.1517,1479447.381,outside_bhadra,1
2160,586032.1517,1478867.381,outside_bhadra,1
2161,586032.1517,1478287.381,outside_bhadra,1
2162,586612.1517,1512507.381,outside_bhadra,1
2163,586612.1517,1511927.381,outside_bhadra,1
2164,586612.1517,1511347.381,outside_bhadra,1
2165,586612.1517,1510767.381,outside_bhadra,1
2166,586612.1517,1510187.381,outside_bhadra,1
2167,586612.1517,1509607.381,outside_bhadra,1
2168,586612.1517,1502647.381,outside_bhadra,1
2169,586612.1517,1502067.381,outside_bhadra,1
2170,586612.1517,1501487.381,outside_bhadra,1
2171,586612.1517,1496847.381,outside_bhadra,1
2172,586612.1517,1496267.381,outside_bhadra,1
2173,586612.1517,1495687.381,outside_bhadra,1
2174,586612.1517,1493947.381,outside_bhadra,1
2175,586612.1517,1493367.381,outside_bhadra,1
2176,586612.1517,1492207.381,outside_bhadra,1
2177,586612.1517,1491627.381,outside_bhadra,1
2178,586612.1517,1491047.381,outside_bhadra,1
2179,586612.1517,1490467.381,outside_bhadra,1
2180,586612.1517,1489307.381,outside_bhadra,1
2181,586612.1517,1488727.381,outside_bhadra,1
2182,586612.1517,1488147.381,outside_bhadra,1
2183,586612.1517,1486987.381,outside_bhadra,1
2184,586612.1517,1486407.381,outside_bhadra,1
2185,586612.1517,1485247.381,outside_bhadra,1
2186,586612.1517,1484667.381,outside_bhadra,1
2187,586612.1517,1481187.381,outside_bhadra,1
2188,586612.1517,1480607.381,outside_bhadra,1
2189,586612.1517,1480027.381,outside_bhadra,1
2190,586612.1517,1479447.381,outside_bhadra,1
2191,586612.1517,1478867.381,outside_bhadra,1
2192,587192.1517,1511927.381,outside_bhadra,1
2193,587192.1517,1511347.381,outside_bhadra,1
2194,587192.1517,1510767.381,outside_bhadra,1
2195,587192.1517,1502647.381,outside_bhadra,1
2196,587192.1517,1502067.381,outside_bhadra,1
2197,587192.1517,1501487.381,outside_bhadra,1
2198,587192.1517,1498587.381,outside_bhadra,1
2199,587192.1517,1498007.381,outside_bhadra,1
2200,587192.1517,1496267.381,outside_bhadra,1
2201,587192.1517,1495687.381,outside_bhadra,1
2202,587192.1517,1493947.381,outside_bhadra,1
2203,587192.1517,1493367.381,outside_bhadra,1
2204,587192.1517,1492787.381,outside_bhadra,1
2205,587192.1517,1491047.381,outside_bhadra,1
2206,587192.1517,1490467.381,outside_bhadra,1
2207,587192.1517,1488147.381,outside_bhadra,1
2208,587192.1517,1487567.381,outside_bhadra,1
2209,587192.1517,1486987.381,outside_bhadra,1
2210,587192.1517,1485247.381,outside_bhadra,1
2211,587192.1517,1484667.381,outside_bhadra,1
2212,587192.1517,1481187.381,outside_bhadra,1
2213,587192.1517,1480607.381,outside_bhadra,1
2214,587192.1517,1480027.381,outside_bhadra,1
2215,587192.1517,1479447.381,outside_bhadra,1
2216,587192.1517,1478867.381,outside_bhadra,1
2217,587772.1517,1502067.381,outside_bhadra,1
2218,587772.1517,1501487.381,outside_bhadra,1
2219,587772.1517,1498587.381,outside_bhadra,1
2220,587772.1517,1498007.381,outside_bhadra,1
2221,587772.1517,1497427.381,outside_bhadra,1
2222,587772.1517,1496847.381,outside_bhadra,1
2223,587772.1517,1496267.381,outside_bhadra,1
2224,587772.1517,1495687.381,outside_bhadra,1
2225,587772.1517,1495107.381,outside_bhadra,1
2226,587772.1517,1493947.381,outside_bhadra,1
2227,587772.1517,1493367.381,outside_bhadra,1
2228,587772.1517,1492787.381,outside_bhadra,1
2229,587772.1517,1492207.381,outside_bhadra,1
2230,587772.1517,1491627.381,outside_bhadra,1
2231,587772.1517,1488147.381,outside_bhadra,1
2232,587772.1517,1487567.381,outside_bhadra,1
2233,587772.1517,1486987.381,outside_bhadra,1
2234,587772.1517,1486407.381,outside_bhadra,1
2235,587772.1517,1481187.381,outside_bhadra,1
2236,587772.1517,1480607.381,outside_bhadra,1
2237,587772.1517,1480027.381,outside_bhadra,1
2238,587772.1517,1479447.381,outside_bhadra,1
2239,588352.1517,1498587.381,outside_bhadra,1
2240,588352.1517,1498007.381,outside_bhadra,1
2241,588352.1517,1497427.381,outside_bhadra,1
2242,588352.1517,1496847.381,outside_bhadra,1
2243,588352.1517,1496267.381,outside_bhadra,1
2244,588352.1517,1495687.381,outside_bhadra,1
2245,588352.1517,1495107.381,outside_bhadra,1
2246,588352.1517,1494527.381,outside_bhadra,1
2247,588352.1517,1493367.381,outside_bhadra,1
2248,588352.1517,1492787.381,outside_bhadra,1
2249,588352.1517,1492207.381,outside_bhadra,1
2250,588352.1517,1491627.381,outside_bhadra,1
2251,588352.1517,1491047.381,outside_bhadra,1
2252,588352.1517,1488727.381,outside_bhadra,1
2253,588352.1517,1488147.381,outside_bhadra,1
2254,588352.1517,1487567.381,outside_bhadra,1
2255,588352.1517,1486987.381,outside_bhadra,1
2256,588352.1517,1486407.381,outside_bhadra,1
2257,588352.1517,1481767.381,outside_bhadra,1
2258,588352.1517,1481187.381,outside_bhadra,1
2259,588352.1517,1480607.381,outside_bhadra,1
2260,588932.1517,1498007.381,outside_bhadra,1
2261,588932.1517,1497427.381,outside_bhadra,1
2262,588932.1517,1496847.381,outside_bhadra,1
2263,588932.1517,1496267.381,outside_bhadra,1
2264,588932.1517,1493947.381,outside_bhadra,1
2265,588932.1517,1493367.381,outside_bhadra,1
2266,588932.1517,1492787.381,outside_bhadra,1
2267,588932.1517,1492207.381,outside_bhadra,1
2268,588932.1517,1491627.381,outside_bhadra,1
2269,588932.1517,1491047.381,outside_bhadra,1
2270,588932.1517,1489307.381,outside_bhadra,1
2271,588932.1517,1488727.381,outside_bhadra,1
2272,588932.1517,1488147.381,outside_bhadra,1
2273,588932.1517,1487567.381,outside_bhadra,1
